codigo_ibge;municipio;reg_adm;reg_gov;reg_metrop;aglom_urb;drs_numero;drs;drs_plano_sp;tj_raj;tj_cj;tj_comarca;tj_comarca_2
3528403;Mairinque;RA de Sorocaba;RG de Sorocaba;RM de Sorocaba;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;19ª CJ: SOROCABA;Comarca: MAIRINQUE;MAIRINQUE
3532827;Nova Campina;RA de Itapeva;RG de Itapeva;-;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;49ª CJ: ITAPEVA;Comarca: ITAPEVA;ITAPEVA
3537800;Piedade;RA de Sorocaba;RG de Sorocaba;RM de Sorocaba;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;19ª CJ: SOROCABA;Comarca: PIEDADE;PIEDADE
3537909;Pilar do Sul;RA de Sorocaba;RG de Sorocaba;RM de Sorocaba;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;19ª CJ: SOROCABA;Comarca: PILAR DO SUL;PILAR DO SUL
3540606;Porto Feliz;RA de Sorocaba;RG de Sorocaba;RM de Sorocaba;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;20ª CJ: ITU;Comarca: PORTO FELIZ;PORTO FELIZ
3541653;Quadra;RA de Sorocaba;RG de Itapetininga;-;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;22ª CJ: ITAPETININGA;Comarca: TATUI;TATUI
3542800;Ribeira;RA de Itapeva;RG de Itapeva;-;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;49ª CJ: ITAPEVA;Comarca: APIAI;APIAI
3543006;Ribeirão Branco;RA de Itapeva;RG de Itapeva;-;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;49ª CJ: ITAPEVA;Comarca: ITAPEVA;ITAPEVA
3543253;Ribeirão Grande;RA de Itapeva;RG de Itapeva;-;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;22ª CJ: ITAPETININGA;Comarca: CAPAO BONITO;CAPAO BONITO
3543501;Riversul;RA de Itapeva;RG de Itapeva;-;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;49ª CJ: ITAPEVA;Comarca: ITAPORANGA;ITAPORANGA
3545209;Salto;RA de Sorocaba;RG de Sorocaba;RM de Sorocaba;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;20ª CJ: ITU;Comarca: SALTO;SALTO
3545308;Salto de Pirapora;RA de Sorocaba;RG de Sorocaba;RM de Sorocaba;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;19ª CJ: SOROCABA;Comarca: SALTO DE PIRAPORA;SALTO DE PIRAPORA
3550209;São Miguel Arcanjo;RA de Sorocaba;RG de Itapetininga;RM de Sorocaba;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;22ª CJ: ITAPETININGA;Comarca: SAO MIGUEL ARCANJO;SAO MIGUEL ARCANJO
3550605;São Roque;RA de Sorocaba;RG de Sorocaba;RM de Sorocaba;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;19ª CJ: SOROCABA;Comarca: SAO ROQUE;SAO ROQUE
3551108;Sarapuí;RA de Sorocaba;RG de Itapetininga;RM de Sorocaba;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;22ª CJ: ITAPETININGA;Comarca: ITAPETININGA;ITAPETININGA
3552205;Sorocaba;RA de Sorocaba;RG de Sorocaba;RM de Sorocaba;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;19ª CJ: SOROCABA;Comarca: SOROCABA;SOROCABA
3553500;Tapiraí;RA de Sorocaba;RG de Sorocaba;RM de Sorocaba;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;19ª CJ: SOROCABA;Comarca: PIEDADE;PIEDADE
3553856;Taquarivaí;RA de Itapeva;RG de Itapeva;-;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;49ª CJ: ITAPEVA;Comarca: ITAPEVA;ITAPEVA
3554003;Tatuí;RA de Sorocaba;RG de Itapetininga;RM de Sorocaba;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;22ª CJ: ITAPETININGA;Comarca: TATUI;TATUI
3554508;Tietê;RA de Sorocaba;RG de Sorocaba;RM de Sorocaba;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;4ª RAJ - Campinas;34ª CJ: PIRACICABA;Comarca: TIETE;TIETE
3557006;Votorantim;RA de Sorocaba;RG de Sorocaba;RM de Sorocaba;-;DRS XVI - Sorocaba;DRS - Sorocaba;DRS - Sorocaba;10ª RAJ - Sorocaba;19ª CJ: SOROCABA;Comarca: VOTORANTIM;VOTORANTIM
3502507;Aparecida;RA de São José dos Campos;RG de Guaratinguetá;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;48ª CJ: GUARATINGUETÁ;Comarca: APARECIDA;APARECIDA
3503158;Arapeí;RA de São José dos Campos;RG de Cruzeiro;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;48ª CJ: GUARATINGUETÁ;Comarca: BANANAL;BANANAL
3503505;Areias;RA de São José dos Campos;RG de Cruzeiro;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;48ª CJ: GUARATINGUETÁ;Comarca: QUELUZ;QUELUZ
3504909;Bananal;RA de São José dos Campos;RG de Cruzeiro;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;48ª CJ: GUARATINGUETÁ;Comarca: BANANAL;BANANAL
3508504;Caçapava;RA de São José dos Campos;RG de São José dos Campos;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;47ª CJ: TAUBATÉ;Comarca: CACAPAVA;CACAPAVA
3508603;Cachoeira Paulista;RA de São José dos Campos;RG de Guaratinguetá;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;48ª CJ: GUARATINGUETÁ;Comarca: CACHOEIRA PAULISTA;CACHOEIRA PAULISTA
3509700;Campos do Jordão;RA de São José dos Campos;RG de Taubaté;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;47ª CJ: TAUBATÉ;Comarca: CAMPOS DO JORDAO;CAMPOS DO JORDAO
3509957;Canas;RA de São José dos Campos;RG de Guaratinguetá;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;48ª CJ: GUARATINGUETÁ;Comarca: LORENA;LORENA
3510500;Caraguatatuba;RA de São José dos Campos;RG de Caraguatatuba;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;51ª CJ: CARAGUATATUBA;Comarca: CARAGUATATUBA;CARAGUATATUBA
3513405;Cruzeiro;RA de São José dos Campos;RG de Cruzeiro;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;48ª CJ: GUARATINGUETÁ;Comarca: CRUZEIRO;CRUZEIRO
3513603;Cunha;RA de São José dos Campos;RG de Guaratinguetá;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;48ª CJ: GUARATINGUETÁ;Comarca: CUNHA;CUNHA
3518404;Guaratinguetá;RA de São José dos Campos;RG de Guaratinguetá;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;48ª CJ: GUARATINGUETÁ;Comarca: GUARATINGUETÁ;GUARATINGUETÁ
3520202;Igaratá;RA de São José dos Campos;RG de São José dos Campos;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;1ª RAJ - Grande São Paulo;44ª CJ: GUARULHOS;Comarca: SANTA ISABEL;SANTA ISABEL
3520400;Ilhabela;RA de São José dos Campos;RG de Caraguatatuba;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;51ª CJ: CARAGUATATUBA;Comarca: ILHABELA;ILHABELA
3524402;Jacareí;RA de São José dos Campos;RG de São José dos Campos;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;46ª CJ: SÃO JOSÉ DOS CAMPOS;Comarca: JACAREI;JACAREI
3524907;Jambeiro;RA de São José dos Campos;RG de São José dos Campos;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;47ª CJ: TAUBATÉ;Comarca: CACAPAVA;CACAPAVA
3526308;Lagoinha;RA de São José dos Campos;RG de Taubaté;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;47ª CJ: TAUBATÉ;Comarca: SAO LUIS DO PARAITINGA;SAO LUIS DO PARAITINGA
3526605;Lavrinhas;RA de São José dos Campos;RG de Cruzeiro;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;48ª CJ: GUARATINGUETÁ;Comarca: CRUZEIRO;CRUZEIRO
3527207;Lorena;RA de São José dos Campos;RG de Guaratinguetá;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;48ª CJ: GUARATINGUETÁ;Comarca: LORENA;LORENA
3531704;Monteiro Lobato;RA de São José dos Campos;RG de São José dos Campos;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;46ª CJ: SÃO JOSÉ DOS CAMPOS;Comarca: SÃO JOSÉ DOS CAMPOS;SÃO JOSÉ DOS CAMPOS
3532306;Natividade da Serra;RA de São José dos Campos;RG de Taubaté;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;46ª CJ: SÃO JOSÉ DOS CAMPOS;Comarca: PARAIBUNA;PARAIBUNA
3535606;Paraibuna;RA de São José dos Campos;RG de São José dos Campos;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;46ª CJ: SÃO JOSÉ DOS CAMPOS;Comarca: PARAIBUNA;PARAIBUNA
3538006;Pindamonhangaba;RA de São José dos Campos;RG de Taubaté;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;47ª CJ: TAUBATÉ;Comarca: PINDAMONHANGABA;PINDAMONHANGABA
3538501;Piquete;RA de São José dos Campos;RG de Guaratinguetá;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;48ª CJ: GUARATINGUETÁ;Comarca: PIQUETE;PIQUETE
3540754;Potim;RA de São José dos Campos;RG de Guaratinguetá;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;48ª CJ: GUARATINGUETÁ;Comarca: APARECIDA;APARECIDA
3541901;Queluz;RA de São José dos Campos;RG de Cruzeiro;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;48ª CJ: GUARATINGUETÁ;Comarca: QUELUZ;QUELUZ
3542305;Redenção da Serra;RA de São José dos Campos;RG de Taubaté;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;47ª CJ: TAUBATÉ;Comarca: TAUBATÉ;TAUBATÉ
3544301;Roseira;RA de São José dos Campos;RG de Guaratinguetá;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;48ª CJ: GUARATINGUETÁ;Comarca: ROSEIRA;ROSEIRA
3546009;Santa Branca;RA de São José dos Campos;RG de São José dos Campos;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;46ª CJ: SÃO JOSÉ DOS CAMPOS;Comarca: SANTA BRANCA;SANTA BRANCA
3548203;Santo Antônio do Pinhal;RA de São José dos Campos;RG de Taubaté;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;47ª CJ: TAUBATÉ;Comarca: SAO BENTO DO SAPUCAI;SAO BENTO DO SAPUCAI
3548609;São Bento do Sapucaí;RA de São José dos Campos;RG de Taubaté;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;47ª CJ: TAUBATÉ;Comarca: SAO BENTO DO SAPUCAI;SAO BENTO DO SAPUCAI
3549607;São José do Barreiro;RA de São José dos Campos;RG de Cruzeiro;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;48ª CJ: GUARATINGUETÁ;Comarca: BANANAL;BANANAL
3549904;São José dos Campos;RA de São José dos Campos;RG de São José dos Campos;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;46ª CJ: SÃO JOSÉ DOS CAMPOS;Comarca: SÃO JOSÉ DOS CAMPOS;SÃO JOSÉ DOS CAMPOS
3550001;São Luís do Paraitinga;RA de São José dos Campos;RG de Taubaté;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;47ª CJ: TAUBATÉ;Comarca: SAO LUIS DO PARAITINGA;SAO LUIS DO PARAITINGA
3550704;São Sebastião;RA de São José dos Campos;RG de Caraguatatuba;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;51ª CJ: CARAGUATATUBA;Comarca: SAO SEBASTIAO;SAO SEBASTIAO
3552007;Silveiras;RA de São José dos Campos;RG de Cruzeiro;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;48ª CJ: GUARATINGUETÁ;Comarca: CACHOEIRA PAULISTA;CACHOEIRA PAULISTA
3554102;Taubaté;RA de São José dos Campos;RG de Taubaté;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;47ª CJ: TAUBATÉ;Comarca: TAUBATÉ;TAUBATÉ
3554805;Tremembé;RA de São José dos Campos;RG de Taubaté;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;47ª CJ: TAUBATÉ;Comarca: TREMEMBE;TREMEMBE
3555406;Ubatuba;RA de São José dos Campos;RG de Caraguatatuba;RM do Vale do Paraíba e Litoral Norte;-;DRS XVII - Taubaté;DRS - Taubaté;DRS - Taubaté;9ª RAJ - São José dos Campos;51ª CJ: CARAGUATATUBA;Comarca: UBATUBA;UBATUBA
